station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
292310,99999,1937,12,26,1.5,4,,,1035.5999755859375,4,,,1.7000000476837158,4,6.3000001907348633,4,13.0,,-18.0,false,,,,,false,false,false,false,false,false
255630,99999,1937,10,26,18.0,4,,,1008.0999755859375,4,,,10.899999618530273,4,16.799999237060547,4,18.100000381469727,,14.0,true,,,0.0,,false,false,false,false,false,false
351080,99999,1937,11,20,20.799999237060547,4,,,1047.4000244140625,4,,,6.1999998092651367,4,11.300000190734863,4,18.100000381469727,,10.0,false,,,0.0,,false,false,false,false,false,false
374840,99999,1937,6,15,71.5,4,,,1014.2999877929688,4,,,26.399999618530273,4,4.5,4,8.8999996185302734,,70.0,true,,,,,false,false,false,false,false,false
121600,99999,1937,4,20,54.5,4,40.700000762939453,4,1013.5999755859375,4,,,4.3000001907348633,4,12.300000190734863,4,18.100000381469727,,45.0,true,,,0.0,,false,false,false,false,false,false
289520,99999,1937,5,29,54.5,4,,,1014.2000122070312,4,,,5.3000001907348633,4,22.0,4,36.900001525878906,,25.0,false,,,0.0,,false,false,false,false,false,false
385070,99999,1937,4,12,47.299999237060547,4,,,1015.4000244140625,4,,,6.1999998092651367,4,12.699999809265137,4,23.899999618530273,,45.0,true,,,0.0,,false,false,false,false,false,false
38040,99999,1937,6,6,57.0,4,,,1015.0,4,,,1.8999999761581421,4,12.0,4,13.0,,55.900001525878906,false,,,0.0,,true,true,true,true,true,true
37970,35047,1937,1,6,48.799999237060547,4,43.5,4,1009.0999755859375,4,,,6.1999998092651367,4,17.0,4,23.899999618530273,,37.900001525878906,false,,,,,false,false,false,false,false,false
315610,99999,1937,12,4,-12.699999809265137,4,,,1012.7000122070312,4,,,14.600000381469727,4,6.5,4,13.0,,-22.0,false,,,0.0,,false,false,false,false,false,false
348800,99999,1937,4,13,42.299999237060547,4,,,1014.5999755859375,4,,,3.4000000953674316,4,5.1999998092651367,4,8.8999996185302734,,39.0,false,,,0.0,,false,false,false,false,false,false
32080,99999,1937,1,18,42.700000762939453,4,40.299999237060547,4,984.79998779296875,4,,,10.899999618530273,4,15.199999809265137,4,29.899999618530273,,39.900001525878906,false,,,,,false,false,false,false,false,false
346550,99999,1937,4,17,46.299999237060547,4,,,1017.0999755859375,4,,,3.4000000953674316,4,22.399999618530273,4,23.899999618530273,,34.0,false,,,0.0,,false,false,false,false,false,false
37950,99999,1937,7,7,61.5,4,56.0,4,1014.4000244140625,4,,,4.0,4,6.3000001907348633,4,13.0,,57.0,false,,,0.0,,true,true,true,true,true,true
124150,99999,1937,7,12,57.0,4,51.5,4,1005.0999755859375,4,,,4.3000001907348633,4,8.0,4,13.0,,52.0,false,,,,,false,false,false,false,false,false
375450,99999,1937,3,28,45.700000762939453,4,,,1023.0999755859375,4,,,5.3000001907348633,4,6.1999998092651367,4,8.8999996185302734,,43.0,false,,,0.0,,false,false,false,false,false,false
375450,99999,1937,3,29,46.0,4,,,1023.4000244140625,4,,,4.8000001907348633,4,5.1999998092651367,4,8.8999996185302734,,41.0,true,,,0.0,,false,false,false,false,false,false
105780,99999,1937,11,24,26.0,4,26.0,4,998.5,4,,,0.0,4,14.5,4,18.100000381469727,,23.0,false,,,0.0,,true,true,true,true,true,true
104920,99999,1937,11,19,37.5,4,33.799999237060547,4,1000.7000122070312,4,,,3.0999999046325684,4,12.0,4,13.0,,23.0,false,,,0.0,,false,false,false,false,false,false
374720,99999,1937,1,27,7.6999998092651367,4,,,1025.0999755859375,4,,,7.8000001907348633,4,10.5,4,18.100000381469727,,3.0,false,,,0.0,,false,false,false,false,false,false
389110,99999,1937,5,26,68.0,4,,,1012.7999877929688,4,,,4.3000001907348633,4,7.0,4,13.0,,64.0,true,,,,,false,false,false,false,false,false
351880,99999,1937,6,4,65.0,4,,,1013.5,4,,,6.1999998092651367,4,11.0,4,13.0,,45.0,false,,,0.0,,false,false,false,false,false,false
317350,99999,1937,10,2,46.0,4,,,1013.7999877929688,4,,,12.399999618530273,4,7.5,4,13.0,,39.0,false,,,0.0,,false,false,false,false,false,false
374840,99999,1937,5,4,57.0,4,,,1014.0,4,,,17.100000381469727,4,3.7999999523162842,4,5.0999999046325684,,55.0,true,,,0.0,,false,false,false,false,false,false
372600,99999,1937,8,6,78.5,4,,,1012.4000244140625,4,,,6.1999998092651367,4,10.5,4,29.899999618530273,,72.0,false,,,0.0,,false,false,false,false,false,false
224710,99999,1937,10,2,37.799999237060547,4,,,1024.300048828125,4,,,2.2999999523162842,4,5.4000000953674316,4,8.8999996185302734,,27.0,false,,,0.0,,false,false,false,false,false,false
375450,99999,1937,3,23,47.0,4,,,1022.0999755859375,4,,,2.5,4,6.1999998092651367,4,8.8999996185302734,,36.0,false,,,0.0,,false,false,false,false,false,false
339020,99999,1937,12,18,50.200000762939453,4,,,1014.5,4,,,2.7999999523162842,4,2.7000000476837158,4,5.0999999046325684,,45.0,true,,,0.0,,true,true,true,true,true,true
103120,99999,1937,8,12,67.699996948242188,4,,,1013.7999877929688,4,,,5.3000001907348633,4,7.1999998092651367,4,8.8999996185302734,,57.0,false,,,0.0,,false,false,false,false,false,false
370500,99999,1937,11,3,47.5,4,,,1023.4000244140625,4,,,3.7999999523162842,4,1.7000000476837158,4,5.0999999046325684,,45.0,false,,,0.0,,false,false,false,false,false,false
206490,99999,1937,12,15,-1.2999999523162842,4,,,1027.199951171875,4,,,5.3000001907348633,4,6.0,4,8.8999996185302734,,-4.0,true,,,0.0,,true,true,true,true,true,true
354060,99999,1937,8,3,85.5,4,,,1003.5,4,,,4.3000001907348633,4,8.3000001907348633,4,18.100000381469727,,81.0,true,,,0.0,,false,false,false,false,false,false
287220,99999,1937,2,2,2.5,4,,,1028.5999755859375,4,,,3.4000000953674316,4,11.0,4,13.0,,-15.0,false,,,,,false,false,false,false,false,false
32080,99999,1937,5,15,51.5,4,49.5,4,1016.0999755859375,4,,,12.399999618530273,4,3.7000000476837158,4,8.8999996185302734,,46.900001525878906,false,,,0.0,,false,false,false,false,false,false
278150,99999,1937,12,11,27.799999237060547,4,,,1014.0999755859375,4,,,2.5,4,8.8999996185302734,4,8.8999996185302734,,12.0,false,,,,,false,false,false,false,false,false
239140,99999,1937,11,8,33.5,4,,,1006.7000122070312,4,,,,,12.199999809265137,4,18.100000381469727,,32.0,true,,,,,false,false,false,false,false,false
357000,99999,1937,11,26,32.200000762939453,4,,,1016.2000122070312,4,,,2.0,4,23.200000762939453,4,29.899999618530273,,27.0,false,,,,,false,false,false,false,false,false
121070,99999,1937,7,20,65.800003051757812,4,60.5,4,1018.4000244140625,4,,,9.3000001907348633,4,9.5,4,18.100000381469727,,57.0,true,,,0.0,,true,true,true,true,true,true
388800,99999,1937,1,13,32.5,4,,,1020.5999755859375,4,,,7.8000001907348633,4,3.5,4,8.8999996185302734,,23.0,false,,,0.0,,false,false,false,false,false,false
37970,35047,1937,3,12,43.5,4,39.0,4,986.5,4,,,10.899999618530273,4,13.300000190734863,4,18.100000381469727,,39.0,false,,,,,false,false,false,false,false,false
38140,99999,1937,6,17,57.200000762939453,4,51.0,4,1024.699951171875,4,,,12.399999618530273,4,10.199999809265137,4,13.0,,51.099998474121094,false,,,0.0,,false,false,false,false,false,false
360030,99999,1937,6,9,72.5,4,,,1011.7000122070312,4,,,2.5,4,4.5,4,8.8999996185302734,,57.0,true,,,0.0,,false,false,false,false,false,false
102540,99999,1937,7,1,59.5,4,55.5,4,1016.0999755859375,4,,,2.0,4,5.0999999046325684,4,5.0999999046325684,,50.0,false,,,0.079999998211860657,,false,false,false,false,false,false
105010,99999,1937,10,3,63.0,4,58.299999237060547,4,1017.7999877929688,4,,,1.8999999761581421,4,4.3000001907348633,4,5.0999999046325684,,55.0,false,,,0.0,,false,false,false,false,false,false
271960,99999,1937,8,1,69.5,4,,,1011.0999755859375,4,,,6.8000001907348633,4,2.2000000476837158,4,5.0999999046325684,,61.0,false,,,,,false,false,false,false,false,false
317350,99999,1937,1,18,-2.2000000476837158,4,,,1023.5999755859375,4,,,14.0,4,18.0,4,36.900001525878906,,-8.0,false,,,0.0,,false,false,false,false,false,false
296980,99999,1937,6,9,66.5,4,,,1009.0,4,,,,,7.1999998092651367,4,13.0,,50.0,false,,,0.0,,false,false,false,false,false,false
315610,99999,1937,10,19,30.200000762939453,4,,,1009.0,4,,,7.8000001907348633,4,11.800000190734863,4,23.899999618530273,,18.0,true,,,,,false,false,false,false,false,false
360030,99999,1937,11,11,36.0,4,,,1024.5999755859375,4,,,4.3000001907348633,4,5.1999998092651367,4,8.8999996185302734,,32.0,false,,,0.0,,false,false,false,false,false,false
101930,99999,1937,6,30,61.5,4,48.5,4,1011.4000244140625,4,,,17.100000381469727,4,15.5,4,18.100000381469727,,54.0,false,,,0.0,,false,false,false,false,false,false
107450,99999,1937,10,30,50.200000762939453,4,44.5,4,1011.0,4,,,6.8000001907348633,4,4.0,4,8.8999996185302734,,39.0,false,,,0.0,,true,true,true,true,true,true
335870,99999,1937,3,4,18.200000762939453,4,,,1023.4000244140625,4,,,1.3999999761581421,4,13.300000190734863,4,18.100000381469727,,12.0,false,,,,,false,false,false,false,false,false
225500,99999,1937,12,11,5.0,4,,,1022.7000122070312,4,,,2.0,4,3.0,4,5.0999999046325684,,-2.0,false,,,,,false,false,false,false,false,false
233300,99999,1937,11,13,16.5,4,,,1029.199951171875,4,,,9.8999996185302734,4,6.0,4,8.8999996185302734,,10.0,false,,,,,false,false,false,false,false,false
107280,99999,1937,7,29,63.5,4,53.0,4,1013.2999877929688,4,,,1.8999999761581421,4,1.0,4,1.8999999761581421,,46.0,false,,,0.0,,true,true,true,true,true,true
309650,99999,1937,9,11,61.200000762939453,4,,,1003.2999877929688,4,,,5.9000000953674316,4,6.0,4,8.8999996185302734,,54.0,false,,,0.0,,false,false,false,false,false,false
104300,99999,1937,11,22,35.200000762939453,4,,,1015.7000122070312,4,,,5.3000001907348633,4,1.0,4,1.8999999761581421,,23.0,false,,,0.0,,false,false,false,false,false,false
389870,99999,1937,3,29,47.799999237060547,4,,,1023.9000244140625,4,,,12.399999618530273,4,3.0,4,5.0999999046325684,,41.0,false,,,0.0,,false,false,false,false,false,false
219820,99999,1937,9,16,34.0,4,,,1009.5,4,,,6.8000001907348633,4,8.0,4,13.0,,30.0,true,,,0.0,,false,false,false,false,false,false
236780,99999,1937,9,3,56.799999237060547,4,,,1013.7999877929688,4,,,1.8999999761581421,4,4.3000001907348633,4,5.0999999046325684,,41.0,false,,,0.0,,false,false,false,false,false,false
275530,99999,1937,9,9,58.200000762939453,4,,,1008.2000122070312,4,,,1.7000000476837158,4,4.5,4,13.0,,48.0,false,,,0.0,,false,false,false,false,false,false
378500,99999,1937,1,15,35.700000762939453,4,,,1025.0999755859375,4,,,1.8999999761581421,4,15.5,4,18.100000381469727,,34.0,true,,,,,false,false,false,false,false,false
345040,99999,1937,8,3,72.5,4,,,1004.2000122070312,4,,,2.5,4,1.7000000476837158,4,5.0999999046325684,,66.0,false,,,0.0,,false,false,false,false,false,false
234720,99999,1937,11,8,-0.800000011920929,4,,,1013.2999877929688,4,,,12.399999618530273,4,3.7999999523162842,4,5.0999999046325684,,-2.0,false,,,,,false,false,false,false,false,false
104380,99999,1937,6,10,77.5,4,58.799999237060547,4,1014.2000122070312,4,,,8.3999996185302734,4,2.7000000476837158,4,5.0999999046325684,,63.0,false,,,0.0,,false,false,false,false,false,false
239330,99999,1937,4,2,31.0,4,,,1009.2999877929688,4,,,4.0999999046325684,4,5.6999998092651367,4,8.8999996185302734,,28.0,true,,,,,false,false,false,false,false,false
292310,99999,1937,4,13,-1.5,4,,,1016.7000122070312,4,,,6.8000001907348633,4,10.0,4,13.0,,-13.0,false,,,0.0,,false,false,false,false,false,false
33960,99999,1937,12,20,39.700000762939453,4,36.200000762939453,4,1019.0,4,,,6.1999998092651367,4,10.199999809265137,4,18.100000381469727,,37.0,false,,,0.0,,false,false,false,false,false,false
104730,99999,1937,5,25,72.800003051757812,4,56.5,4,1021.2999877929688,4,,,2.2000000476837158,4,1.0,4,1.8999999761581421,,52.0,false,,,0.0,,false,false,false,false,false,false
341720,99999,1937,6,20,57.200000762939453,4,,,1012.7999877929688,4,,,6.1999998092651367,4,12.199999809265137,4,18.100000381469727,,52.0,false,,,0.0,,false,false,false,false,false,false
38560,99999,1937,3,28,41.0,4,38.0,4,1017.5999755859375,4,,,6.1999998092651367,4,6.1999998092651367,4,8.8999996185302734,,36.0,false,,,0.0,,false,false,false,false,false,false
272250,99999,1937,12,17,27.799999237060547,4,,,1023.7000122070312,4,,,1.3999999761581421,4,4.5,4,8.8999996185302734,,27.0,false,,,,,false,false,false,false,false,false
218250,99999,1937,5,31,42.799999237060547,4,,,1009.7999877929688,4,,,5.3000001907348633,4,1.8999999761581421,4,1.8999999761581421,,36.0,false,,,0.0,,false,false,false,false,false,false
103280,99999,1937,2,10,35.700000762939453,4,,,1001.0999755859375,4,,,3.4000000953674316,4,13.300000190734863,4,18.100000381469727,,34.0,false,,,,,false,false,false,false,false,false
372600,99999,1937,2,13,56.5,4,,,1011.4000244140625,4,,,8.3999996185302734,4,5.1999998092651367,4,8.8999996185302734,,43.0,false,,,0.0,,false,false,false,false,false,false
358490,99999,1937,4,27,62.700000762939453,4,,,1021.9000244140625,4,,,6.1999998092651367,4,4.3000001907348633,4,5.0999999046325684,,45.0,false,,,0.0,,false,false,false,false,false,false
109610,99999,1937,8,23,29.299999237060547,4,29.299999237060547,4,998.20001220703125,4,,,0.0,4,19.5,4,23.899999618530273,,25.0,false,,,0.0,,true,true,true,true,true,true
233300,99999,1937,12,24,17.200000762939453,4,,,1035.4000244140625,4,,,12.399999618530273,4,,,,,7.0,false,,,0.0,,false,false,false,false,false,false
259540,99999,1937,7,20,57.700000762939453,4,,,1006.7000122070312,4,,,26.399999618530273,4,,,,,50.0,false,,,0.0,,false,false,false,false,false,false
378500,99999,1937,2,18,38.0,4,,,1017.0999755859375,4,,,,,15.5,4,18.100000381469727,,37.0,true,,,,,false,false,false,false,false,false
357000,99999,1937,4,14,38.299999237060547,4,,,1027.199951171875,4,,,3.4000000953674316,4,9.0,4,13.0,,30.0,true,,,0.0,,false,false,false,false,false,false
122070,99999,1937,5,14,57.700000762939453,4,53.299999237060547,4,1009.2000122070312,4,,,7.8000001907348633,4,10.0,4,13.0,,50.0,false,,,0.43000000715255737,,false,false,false,false,false,false
284400,99999,1937,8,11,61.0,4,,,1016.0,4,,,2.7999999523162842,4,5.0,4,8.8999996185302734,,55.0,false,,,0.0,,true,true,true,true,true,true
374720,99999,1937,3,9,41.299999237060547,4,,,1020.2000122070312,4,,,5.3000001907348633,4,3.7000000476837158,4,8.8999996185302734,,30.0,false,,,0.0,,false,false,false,false,false,false
224710,99999,1937,1,5,30.5,4,,,1002.2000122070312,4,,,0.800000011920929,4,11.0,4,13.0,,28.0,false,,,,,false,false,false,false,false,false
104490,99999,1937,5,20,63.299999237060547,4,56.799999237060547,4,1011.2000122070312,4,,,12.399999618530273,4,6.8000001907348633,4,18.100000381469727,,55.0,true,,,0.0,,false,false,false,false,false,false
234050,99999,1937,1,9,14.5,4,,,1025.9000244140625,4,,,6.8000001907348633,4,2.2000000476837158,4,5.0999999046325684,,3.0,true,,,,,true,true,true,true,true,true
107450,99999,1937,3,30,37.5,4,29.5,4,1023.2000122070312,4,,,6.1999998092651367,4,16.799999237060547,4,18.100000381469727,,25.0,false,,,0.0,,false,false,false,false,false,false
32080,99999,1937,1,28,40.200000762939453,4,35.5,4,992.20001220703125,4,,,12.399999618530273,4,22.700000762939453,4,29.899999618530273,,37.0,false,,,,,false,false,false,false,false,false
388800,99999,1937,4,19,56.799999237060547,4,,,1013.5999755859375,4,,,7.8000001907348633,4,7.0,4,8.8999996185302734,,43.0,false,,,0.0,,false,false,false,false,false,false
381980,99999,1937,12,27,17.200000762939453,4,,,1020.2000122070312,4,,,9.6000003814697266,4,0.5,4,1.8999999761581421,,5.0,true,,,0.0,,false,false,false,false,false,false
31850,99999,1937,10,21,47.799999237060547,4,46.700000762939453,4,1009.2000122070312,4,,,2.7999999523162842,4,4.8000001907348633,4,8.8999996185302734,,45.0,false,,,,,false,false,false,false,false,false
228200,99999,1937,7,15,55.299999237060547,4,,,1010.2999877929688,4,,,6.1999998092651367,4,10.0,4,13.0,,46.0,true,,,0.0,,false,false,false,false,false,false
228200,99999,1937,8,18,62.5,4,,,1020.2999877929688,4,,,5.3000001907348633,4,7.1999998092651367,4,13.0,,54.0,true,,,0.0,,false,false,false,false,false,false
352290,99999,1937,7,8,70.699996948242188,4,,,1009.5999755859375,4,,,5.3000001907348633,4,10.0,4,13.0,,52.0,true,,,,,false,false,false,false,false,false
320100,99999,1937,3,24,22.5,4,,,1016.0,4,,,3.0999999046325684,4,12.5,4,18.100000381469727,,21.0,false,,,,,false,false,false,false,false,false
370500,99999,1937,12,6,37.5,4,,,1012.5,4,,,7.5,4,4.5,4,8.8999996185302734,,32.0,false,,,0.0,,false,false,false,false,false,false
374720,99999,1937,9,5,72.5,4,,,1015.2999877929688,4,,,6.1999998092651367,4,8.6999998092651367,4,13.0,,68.0,false,,,0.0,,false,false,false,false,false,false
377350,99999,1937,10,26,55.799999237060547,4,,,1024.9000244140625,4,,,7.8000001907348633,4,2.2000000476837158,4,5.0999999046325684,,54.0,false,,,,,false,false,false,false,false,false
352290,99999,1937,5,8,42.5,4,,,1010.7000122070312,4,,,4.8000001907348633,4,5.8000001907348633,4,13.0,,32.0,true,,,0.0,,false,false,false,false,false,false
289010,99999,1937,4,28,61.200000762939453,4,,,1013.0,4,,,10.899999618530273,4,11.699999809265137,4,29.899999618530273,,54.0,false,,,0.0,,false,false,false,false,false,false
292630,99999,1937,10,15,46.0,4,,,1018.4000244140625,4,,,6.1999998092651367,4,4.3000001907348633,4,5.0999999046325684,,34.0,false,,,0.0,,false,false,false,false,false,false
351880,99999,1937,5,2,54.200000762939453,4,,,1011.7999877929688,4,,,3.7999999523162842,4,7.8000001907348633,4,13.0,,30.0,false,,,,,false,false,false,false,false,false
325400,99999,1937,5,29,37.0,4,,,1014.7000122070312,4,,,21.700000762939453,4,5.1999998092651367,4,8.8999996185302734,,36.0,true,,,,,false,false,false,false,false,false
354060,99999,1937,3,28,41.5,4,,,1031.300048828125,4,,,5.3000001907348633,4,7.0,4,13.0,,32.0,true,,,0.0,,false,false,false,false,false,false
102540,99999,1937,5,28,65.300003051757812,4,49.200000762939453,4,1024.0999755859375,4,,,6.8000001907348633,4,14.0,4,23.899999618530273,,48.0,false,,,0.0,,false,false,false,false,false,false
263930,99999,1937,7,4,59.5,4,,,1008.2000122070312,4,,,2.2000000476837158,4,7.0,4,8.8999996185302734,,52.0,false,,,0.0,,false,false,false,false,false,false
236310,99999,1937,5,25,35.0,4,,,1008.4000244140625,4,,,5.9000000953674316,4,5.0999999046325684,4,5.0999999046325684,,32.0,false,,,,,false,false,false,false,false,false
253990,99999,1937,5,2,27.0,4,,,1005.2000122070312,4,,,,,19.5,4,29.899999618530273,,21.0,true,,,0.5,,false,false,false,false,false,false
237110,99999,1937,1,27,-9.5,4,,,1026.800048828125,4,,,,,8.0,4,8.8999996185302734,,-13.0,true,,,0.0,,false,false,false,false,false,false
287220,99999,1937,6,26,64.0,4,,,1013.2000122070312,4,,,4.3000001907348633,4,5.0,4,13.0,,54.0,false,,,0.0,,false,false,false,false,false,false
37970,35047,1937,1,5,40.5,4,32.5,4,1018.0999755859375,4,,,5.9000000953674316,4,10.0,4,13.0,,36.0,false,,,,,false,false,false,false,false,false
101780,99999,1937,11,3,45.0,4,39.5,4,1022.9000244140625,4,,,9.3000001907348633,4,2.2000000476837158,4,5.0999999046325684,,36.0,false,,,0.0,,false,false,false,false,false,false
360030,99999,1937,3,4,-14.800000190734863,4,,,1032.0999755859375,4,,,2.2000000476837158,4,4.8000001907348633,4,8.8999996185302734,,-29.0,false,,,0.0,,false,false,false,false,false,false
317350,99999,1937,2,14,11.5,4,,,1017.2000122070312,4,,,1.7999999523162842,4,30.700000762939453,4,43.900001525878906,,10.0,true,,,,,false,false,false,false,false,false
282750,99999,1937,5,18,46.5,4,,,1024.9000244140625,4,,,6.1999998092651367,4,1.5,4,1.8999999761581421,,37.0,false,,,0.0,,false,false,false,false,false,false
37950,99999,1937,1,10,38.0,4,29.200000762939453,4,1030.800048828125,4,,,9.3000001907348633,4,8.8999996185302734,4,8.8999996185302734,,35.099998474121094,false,,,0.0,,false,false,false,false,false,false
351080,99999,1937,4,9,38.5,4,,,1026.5999755859375,4,,,6.8000001907348633,4,1.0,4,1.8999999761581421,,28.0,false,,,0.0,,false,false,false,false,false,false
